variant_group_id,canonical_question_id,question_id,duplicate_reason,review_status,answer_variant_candidates,conflicting_correct_answers
vg_b6c51de72725,718,718,same_image_repeated_question,answer_variant_review,true,false
vg_b6c51de72725,718,719,same_image_repeated_question,answer_variant_review,true,false
vg_b6c51de72725,718,720,same_image_repeated_question,answer_variant_review,true,false
vg_69408c9f48a8,725,725,exact_stem|normalised_stem,answer_variant_review,true,false
vg_69408c9f48a8,725,726,exact_stem|normalised_stem,answer_variant_review,true,false
vg_69408c9f48a8,725,985,exact_stem|normalised_stem,answer_variant_review,true,false
vg_e618cb647fab,729,729,exact_stem|normalised_stem,answer_variant_review,true,false
vg_e618cb647fab,729,1287,exact_stem|normalised_stem,answer_variant_review,true,false
vg_33206da60e06,765,765,exact_stem|normalised_stem,needs_review,false,false
vg_33206da60e06,765,804,exact_stem|normalised_stem,needs_review,false,false
vg_2a399721824d,766,766,exact_stem|normalised_stem,needs_review,false,false
vg_2a399721824d,766,805,exact_stem|normalised_stem,needs_review,false,false
vg_0ff5b5a7d8d4,767,767,same_question_answers_reordered,needs_review,false,false
vg_0ff5b5a7d8d4,767,801,same_question_answers_reordered,needs_review,false,false
vg_0df41c239b99,768,768,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_0df41c239b99,768,802,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_0df41c239b99,768,838,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_a2eb3392d356,770,770,exact_stem|normalised_stem,answer_variant_review,true,false
vg_a2eb3392d356,770,1205,exact_stem|normalised_stem,answer_variant_review,true,false
vg_bfbe545c2479,772,772,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_bfbe545c2479,772,798,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_5f175750d2bd,775,775,near_duplicate_stem,needs_review,false,false
vg_5f175750d2bd,775,1212,near_duplicate_stem,needs_review,false,false
vg_81e670057a17,778,778,near_duplicate_stem,needs_review,false,false
vg_81e670057a17,778,1213,near_duplicate_stem,needs_review,false,false
vg_c4ccf0710073,779,779,exact_stem|normalised_stem,answer_variant_review,true,false
vg_c4ccf0710073,779,1214,exact_stem|normalised_stem,answer_variant_review,true,false
vg_a8d5ad3d333b,780,780,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_a8d5ad3d333b,780,891,exact_stem|normalised_stem|same_question_answers_reordered,needs_review,false,false
vg_ac3779631a82,780,780,near_duplicate_stem,needs_review,false,false
vg_ac3779631a82,780,891,near_duplicate_stem,needs_review,false,false
vg_ac3779631a82,780,1216,near_duplicate_stem,needs_review,false,false
vg_99b9335b5b37,796,796,normalised_stem,answer_variant_review,true,false
vg_99b9335b5b37,796,845,normalised_stem,answer_variant_review,true,false
vg_cf86aa483c3e,824,824,same_image_repeated_question,answer_variant_review,true,false
vg_cf86aa483c3e,824,923,same_image_repeated_question,answer_variant_review,true,false
vg_772eec374c31,850,850,near_duplicate_stem,needs_review,false,false
vg_772eec374c31,850,862,near_duplicate_stem,needs_review,false,false
vg_c514537ea565,890,890,near_duplicate_stem,needs_review,false,false
vg_c514537ea565,890,928,near_duplicate_stem,needs_review,false,false
vg_85338d2dbf6e,893,893,near_duplicate_stem,needs_review,false,false
vg_85338d2dbf6e,893,944,near_duplicate_stem,needs_review,false,false
vg_8fa3c10a55fb,975,975,exact_stem|normalised_stem|same_image_repeated_question,answer_variant_review,true,false
vg_8fa3c10a55fb,975,976,exact_stem|normalised_stem|same_image_repeated_question,answer_variant_review,true,false
vg_1dfd56e58277,979,979,exact_stem|normalised_stem|same_image_repeated_question,answer_variant_review,true,false
vg_1dfd56e58277,979,980,exact_stem|normalised_stem|same_image_repeated_question,answer_variant_review,true,false
vg_f1e1e7e00159,983,983,normalised_stem|same_image_repeated_question,answer_variant_review,true,false
vg_f1e1e7e00159,983,984,normalised_stem|same_image_repeated_question,answer_variant_review,true,false
vg_00f207860a89,1053,1053,near_duplicate_stem,needs_review,false,false
vg_00f207860a89,1053,1054,near_duplicate_stem,needs_review,false,false
vg_466586d86c93,1057,1057,near_duplicate_stem,needs_review,false,false
vg_466586d86c93,1057,1058,near_duplicate_stem,needs_review,false,false
vg_439d55b7bc67,1071,1071,exact_stem|normalised_stem,answer_variant_review,true,false
vg_439d55b7bc67,1071,1072,exact_stem|normalised_stem,answer_variant_review,true,false
vg_96c5fdf3d2b9,1085,1085,near_duplicate_stem,needs_review,false,false
vg_96c5fdf3d2b9,1085,1086,near_duplicate_stem,needs_review,false,false
vg_52f0dea0cbdc,1100,1100,exact_stem|normalised_stem,answer_variant_review,true,false
vg_52f0dea0cbdc,1100,1106,exact_stem|normalised_stem,answer_variant_review,true,false
vg_07bc105cd756,1132,1132,exact_stem,answer_variant_review,true,false
vg_07bc105cd756,1132,1133,exact_stem,answer_variant_review,true,false
vg_36236ac11587,1144,1144,exact_stem|normalised_stem,answer_variant_review,true,false
vg_36236ac11587,1144,1320,exact_stem|normalised_stem,answer_variant_review,true,false
vg_ac46f6c94f40,1145,1145,exact_stem|normalised_stem,answer_variant_review,true,false
vg_ac46f6c94f40,1145,1146,exact_stem|normalised_stem,answer_variant_review,true,false
vg_33e2c3c01496,1155,1155,exact_stem|normalised_stem,answer_variant_review,true,false
vg_33e2c3c01496,1155,1156,exact_stem|normalised_stem,answer_variant_review,true,false
vg_4d2001df47c1,1157,1157,exact_stem|normalised_stem,answer_variant_review,true,false
vg_4d2001df47c1,1157,1158,exact_stem|normalised_stem,answer_variant_review,true,false
vg_bf34234ce574,1161,1161,near_duplicate_stem,needs_review,false,false
vg_bf34234ce574,1161,1162,near_duplicate_stem,needs_review,false,false
vg_bf4e251b17cb,1246,1246,exact_stem,answer_variant_review,true,false
vg_bf4e251b17cb,1246,1247,exact_stem,answer_variant_review,true,false
vg_a326b4477f80,1297,1297,normalised_stem,answer_variant_review,true,false
vg_a326b4477f80,1297,1298,normalised_stem,answer_variant_review,true,false
vg_6add0f0bc56a,1314,1314,exact_stem|normalised_stem,answer_variant_review,true,false
vg_6add0f0bc56a,1314,1315,exact_stem|normalised_stem,answer_variant_review,true,false
